route_id,route_name,ferry_name,ferry_id,terminal_departure,terminal_arrival,time_departure,cars_outbound,trucks_outbound,trucks_with_trailer_outbound,motorcycles_outbound,exemption_vehicles_outbound,pedestrians_outbound,buses_outbound,vehicles_left_at_terminal_outbound,cars_inbound,trucks_inbound,trucks_with_trailer_inbound,motorcycles_inbound,exemption_vehicles_inbound,pedestrians_inbound,buses_inbound,vehicles_left_at_terminal_inbound,trip_type,passenger_car_equivalent_outbound_and_inbound,tailored_trip,full_ferry_outbound,full_ferry_inbound,passenger_car_equivalent_outbound,passenger_car_equivalent_inbound,fuelcons_outbound_l,distance_outbound_nm,start_time_outbound,end_time_outbound,fuelcons_inbound_l,distance_inbound_nm,start_time_inbound,end_time_inbound,hour,minute,weekday,avg_fuel_outbound
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 06:50:00,11,0,0,0,0,2,0,0,12,1,0,0,0,3,0,0,ordinary           ,25.5,0,0,0,11.0,14.5,3.997599263526411,,,,4.10739456639267,,,,6,50,4,8.104993829919081
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 07:10:00,8,1,0,0,0,4,0,0,22,0,0,0,0,3,0,0,ordinary           ,32.5,0,0,0,10.5,22.0,3.919709713678559,,,,4.104084133963368,,,,7,10,4,8.023793847641926
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 07:30:00,7,2,0,0,0,0,0,0,10,1,0,0,0,3,1,0,ordinary           ,33.5,0,0,0,12.0,21.5,3.749959905583313,,,,4.125071873606404,,,,7,30,4,7.875031779189717
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 07:50:00,20,1,0,0,0,1,0,0,21,1,0,0,0,2,0,0,ordinary           ,46.0,0,0,0,22.5,23.5,4.204269422012246,,,,4.240697358228301,,,,7,50,4,8.444966780240547
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 08:10:00,19,2,0,0,0,3,0,0,14,0,0,0,0,6,0,0,ordinary           ,38.0,0,0,0,24.0,14.0,4.005534362632047,,,,4.168606950866403,,,,8,10,4,8.17414131349845
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 08:30:00,15,1,0,0,0,3,0,0,14,0,0,0,0,3,0,0,ordinary           ,31.5,0,0,0,17.5,14.0,3.8925712688318987,,,,4.2148097527841415,,,,8,30,4,8.10738102161604
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 09:20:00,23,1,0,0,0,0,0,0,26,0,1,0,0,0,0,0,ordinary           ,56.0,0,0,0,25.5,30.5,4.293479743969902,,,,4.525919205702419,,,,9,20,4,8.81939894967232
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 09:40:00,15,2,0,0,0,4,0,0,23,1,0,0,0,4,0,0,ordinary           ,45.5,0,0,0,20.0,25.5,4.387278084905586,,,,4.531018724998611,,,,9,40,4,8.918296809904197
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 10:00:00,22,1,0,0,0,2,0,0,13,1,0,0,0,0,0,0,ordinary           ,40.0,0,0,0,24.5,15.5,4.326237810964314,,,,4.357162312763787,,,,10,0,4,8.683400123728102
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 10:30:00,13,1,0,0,0,16,0,0,31,2,0,0,0,1,0,0,ordinary           ,51.5,0,0,0,15.5,36.0,4.003298693010622,,,,4.250718819478612,,,,10,30,4,8.254017512489234
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 11:00:00,13,4,0,0,0,0,0,0,34,0,0,0,0,9,0,0,ordinary           ,57.0,0,0,0,23.0,34.0,3.971526776926288,,,,4.259469711756361,,,,11,0,4,8.23099648868265
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 11:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,4.5442478722908115,,,,4.329675220285043,,,,11,15,4,8.873923092575854
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 11:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,3.8512723703040024,,,,4.11343130409521,,,,11,30,4,7.964703674399212
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 12:00:00,24,1,0,0,0,5,0,0,22,1,0,0,0,3,0,0,ordinary           ,51.0,0,0,0,26.5,24.5,4.065270739206155,,,,4.283338718030955,,,,12,0,4,8.34860945723711
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 12:30:00,15,1,0,0,0,5,0,0,27,4,0,0,0,0,0,0,ordinary           ,54.5,0,0,0,17.5,37.0,3.9586146169730667,,,,4.166324172263844,,,,12,30,4,8.12493878923691
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 13:00:00,21,1,0,0,0,1,0,0,19,2,0,0,0,2,0,0,ordinary           ,47.5,0,0,0,23.5,24.0,4.06675855835345,,,,4.204731102575291,,,,13,0,4,8.27148966092874
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 13:30:00,19,0,0,0,0,2,0,0,14,2,0,0,0,3,0,0,ordinary           ,38.0,0,0,0,19.0,19.0,4.017708338862747,,,,4.094628253650067,,,,13,30,4,8.112336592512815
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 14:00:00,32,3,0,0,0,2,0,0,25,1,0,1,0,13,0,0,ordinary           ,67.0,0,0,0,39.5,27.5,4.175089013571566,,,,4.263437445239009,,,,14,0,4,8.438526458810573
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 14:30:00,17,0,0,0,0,9,0,0,24,0,0,0,0,3,1,0,ordinary           ,50.0,0,0,0,17.0,33.0,4.023630583025328,,,,4.173937397025329,,,,14,30,4,8.197567980050657
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 15:00:00,25,1,0,0,0,2,1,0,22,2,0,0,0,2,0,0,ordinary           ,63.5,0,0,0,36.5,27.0,4.16575174156508,,,,4.229516325530417,,,,15,0,4,8.395268067095495
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 15:30:00,21,1,0,0,0,1,0,0,27,0,0,0,0,2,0,0,ordinary           ,50.5,0,0,0,23.5,27.0,4.208456698208202,,,,4.163628669413517,,,,15,30,4,8.372085367621718
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 16:00:00,27,0,0,0,0,10,0,0,20,0,0,0,0,13,0,0,ordinary           ,47.0,0,0,0,27.0,20.0,4.49746265054978,,,,4.723176635118713,,,,16,0,4,9.220639285668492
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 16:20:00,16,1,0,1,0,4,0,0,13,1,0,0,0,1,0,0,ordinary           ,34.0,0,0,0,18.5,15.5,4.898851942919845,,,,4.578809177330206,,,,16,20,4,9.477661120250051
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 16:40:00,12,3,0,0,0,2,0,0,14,0,0,0,0,5,0,0,ordinary           ,33.5,0,0,0,19.5,14.0,4.423723565431192,,,,4.462892079489296,,,,16,40,4,8.88661564492049
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 17:00:00,13,0,0,0,0,7,0,0,15,0,0,0,0,3,0,0,ordinary           ,28.0,0,0,0,13.0,15.0,4.317653437837158,,,,4.730460502142512,,,,17,0,4,9.04811393997967
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 17:20:00,21,0,0,0,0,1,0,0,12,1,0,0,0,2,0,0,ordinary           ,35.5,0,0,0,21.0,14.5,4.17044530994496,,,,4.1949503195101085,,,,17,20,4,8.365395629455069
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 17:40:00,11,0,0,0,0,8,0,0,8,1,0,0,0,1,0,0,ordinary           ,21.5,0,0,0,11.0,10.5,4.116997370583462,,,,4.139704848188177,,,,17,40,4,8.256702218771638
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 18:00:00,22,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,ordinary           ,34.0,0,0,0,22.0,12.0,4.066024262895337,,,,4.15806855681133,,,,18,0,4,8.224092819706666
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 18:20:00,16,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,ordinary           ,24.0,0,0,0,16.0,8.0,3.987722392609651,,,,4.020675764316781,,,,18,20,4,8.008398156926432
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 18:40:00,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,ordinary           ,13.0,0,0,0,7.0,6.0,4.02580345513929,,,,4.2108109302831895,,,,18,40,4,8.236614385422481
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 19:00:00,23,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,ordinary           ,37.0,0,0,0,23.0,14.0,4.159211160004342,,,,4.0912678850932735,,,,19,0,4,8.250479045097617
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 19:20:00,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,ordinary           ,19.0,0,0,0,10.0,9.0,4.102362482460501,,,,4.043691399208414,,,,19,20,4,8.146053881668916
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 19:40:00,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,ordinary           ,26.0,0,0,0,21.0,5.0,3.928195816369139,,,,3.9075715374657998,,,,19,40,4,7.835767353834939
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 20:00:00,15,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,ordinary           ,24.0,0,0,0,15.0,9.0,3.890959408937885,,,,4.059356950698847,,,,20,0,4,7.95031635963673
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 20:30:00,18,0,0,0,0,2,0,0,15,0,0,0,0,1,0,0,ordinary           ,33.0,0,0,0,18.0,15.0,3.831150337660366,,,,4.002708285197999,,,,20,30,4,7.833858622858365
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 21:00:00,21,0,0,0,0,2,1,0,2,2,0,0,0,0,0,0,ordinary           ,37.0,0,0,0,30.0,7.0,3.8706873727578075,,,,4.023933831992492,,,,21,0,4,7.8946212047503
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 21:30:00,12,0,0,0,0,4,0,0,6,0,0,0,0,2,0,0,ordinary           ,18.0,0,0,0,12.0,6.0,3.784000166862622,,,,3.9836153214574077,,,,21,30,4,7.76761548832003
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 22:00:00,15,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,ordinary           ,21.0,0,0,0,15.0,6.0,3.7161957336926923,,,,3.861877089293269,,,,22,0,4,7.578072822985962
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 22:30:00,10,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,ordinary           ,24.5,0,0,0,10.0,14.5,3.6837021093360374,,,,3.8607297269021124,,,,22,30,4,7.54443183623815
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 23:00:00,4,0,0,1,0,1,1,0,4,0,0,0,0,0,0,0,ordinary           ,17.0,0,0,0,13.0,4.0,3.6097868870625,,,,3.7260644368382576,,,,23,0,4,7.335851323900757
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-03 23:30:00,8,0,0,0,0,10,0,0,3,0,0,0,0,0,1,0,ordinary           ,20.0,0,0,0,8.0,12.0,3.576603806939415,,,,3.7973389017689394,,,,23,30,4,7.373942708708354
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,,,,,,,,,0,0,5,0.0
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 01:00:00,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,ordinary           ,7.0,0,0,0,4.0,3.0,4.189751198284762,,,,4.634917070654339,,,,1,0,5,8.824668268939101
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 02:00:00,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ordinary           ,5.0,0,0,0,4.0,1.0,3.5659401463681015,,,,3.973200293199159,,,,2,0,5,7.5391404395672605
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 03:15:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ordinary           ,2.0,0,0,0,1.0,1.0,3.6643364070593023,,,,3.999082531616344,,,,3,15,5,7.663418938675646
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 04:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,1.0,0,0,0,1.0,0.0,3.55087154695057,,,,3.7390754542721005,,,,4,30,5,7.28994700122267
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 05:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,1.0,0,0,0,1.0,0.0,3.6841103027957467,,,,4.097480164256532,,,,5,0,5,7.781590467052279
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 05:30:00,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,ordinary           ,2.0,0,0,0,0.0,2.0,3.5606059848688205,,,,3.849344863586675,,,,5,30,5,7.409950848455495
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 06:00:00,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,ordinary           ,8.0,0,0,0,2.0,6.0,3.297793963782234,,,,3.6115222891344323,,,,6,0,5,6.909316252916666
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 06:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,3.8113746542315416,,,,4.026113467968377,,,,6,30,5,7.837488122199919
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 07:00:00,5,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,ordinary           ,22.5,0,0,0,7.5,15.0,3.5170608646663637,,,,3.7213185664762123,,,,7,0,5,7.238379431142576
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 07:30:00,11,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,ordinary           ,20.0,0,0,0,11.0,9.0,3.749959905583313,,,,4.125071873606404,,,,7,30,5,7.875031779189717
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 08:00:00,6,1,0,0,0,0,1,0,9,1,0,0,0,2,0,0,ordinary           ,29.0,0,0,0,17.5,11.5,3.593967305156818,,,,3.742162001358586,,,,8,0,5,7.336129306515405
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 08:30:00,4,1,0,0,0,0,0,0,17,0,0,0,0,3,1,0,ordinary           ,32.5,0,0,0,6.5,26.0,3.8925712688318987,,,,4.2148097527841415,,,,8,30,5,8.10738102161604
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 09:00:00,20,0,0,0,0,2,1,0,22,1,0,0,0,4,0,0,ordinary           ,53.5,0,0,0,29.0,24.5,3.7468815292595155,,,,3.9842956611677898,,,,9,0,5,7.731177190427305
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 09:30:00,15,1,0,0,0,5,0,0,28,4,0,0,0,0,1,0,ordinary           ,64.5,0,0,0,17.5,47.0,3.6912872029945083,,,,4.066982285250384,,,,9,30,5,7.758269488244892
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 10:00:00,15,1,0,0,0,1,1,0,29,1,0,0,0,5,0,0,ordinary           ,58.0,0,0,0,26.5,31.5,4.326237810964314,,,,4.357162312763787,,,,10,0,5,8.683400123728102
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 10:30:00,15,0,0,0,0,2,0,0,31,2,0,0,0,2,1,0,ordinary           ,60.0,0,0,0,15.0,45.0,4.003298693010622,,,,4.250718819478612,,,,10,30,5,8.254017512489234
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 11:00:00,18,0,0,0,0,0,1,0,21,0,0,0,0,1,0,0,ordinary           ,48.0,0,0,0,27.0,21.0,3.971526776926288,,,,4.259469711756361,,,,11,0,5,8.23099648868265
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 11:30:00,22,2,0,0,0,3,0,0,25,0,0,0,0,2,0,0,ordinary           ,52.0,0,0,0,27.0,25.0,3.8512723703040024,,,,4.11343130409521,,,,11,30,5,7.964703674399212
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 12:00:00,24,3,0,0,0,4,0,0,22,4,0,0,0,2,0,0,ordinary           ,63.5,0,0,0,31.5,32.0,4.065270739206155,,,,4.283338718030955,,,,12,0,5,8.34860945723711
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 12:30:00,23,1,0,0,0,3,0,0,17,1,0,0,0,2,0,0,ordinary           ,45.0,0,0,0,25.5,19.5,3.9586146169730667,,,,4.166324172263844,,,,12,30,5,8.12493878923691
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 13:00:00,23,1,0,0,0,0,0,0,30,0,0,0,0,3,0,0,ordinary           ,55.5,0,0,0,25.5,30.0,4.06675855835345,,,,4.204731102575291,,,,13,0,5,8.27148966092874
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 13:30:00,32,1,0,0,0,8,0,0,30,1,0,0,0,0,0,0,ordinary           ,67.0,0,0,0,34.5,32.5,4.017708338862747,,,,4.094628253650067,,,,13,30,5,8.112336592512815
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 14:00:00,27,0,0,0,0,2,0,0,34,1,0,0,0,9,0,0,ordinary           ,63.5,0,0,0,27.0,36.5,4.175089013571566,,,,4.263437445239009,,,,14,0,5,8.438526458810573
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 14:30:00,25,0,0,0,0,1,0,0,19,2,0,0,0,5,1,0,ordinary           ,58.0,0,0,0,25.0,33.0,4.023630583025328,,,,4.173937397025329,,,,14,30,5,8.197567980050657
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 15:00:00,26,0,0,0,0,3,1,0,29,0,0,0,0,4,0,0,ordinary           ,64.0,0,0,0,35.0,29.0,4.16575174156508,,,,4.229516325530417,,,,15,0,5,8.395268067095495
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 15:30:00,15,0,0,0,0,4,0,0,15,0,0,0,0,2,1,0,ordinary           ,39.0,0,0,0,15.0,24.0,4.208456698208202,,,,4.163628669413517,,,,15,30,5,8.372085367621718
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 16:00:00,23,0,0,0,0,8,1,0,29,0,0,0,0,1,0,0,ordinary           ,61.0,0,0,0,32.0,29.0,4.49746265054978,,,,4.723176635118713,,,,16,0,5,9.220639285668492
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 16:30:00,22,0,0,0,0,0,0,0,19,1,0,0,0,5,1,0,ordinary           ,52.5,0,0,0,22.0,30.5,3.942040472517695,,,,4.044795444464609,,,,16,30,5,7.986835916982304
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 16:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,4.171229174926389,,,,4.447645840420833,,,,16,45,5,8.618875015347221
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 17:00:00,17,0,0,0,0,4,1,0,23,0,0,0,0,2,0,0,ordinary           ,49.0,0,0,0,26.0,23.0,4.317653437837158,,,,4.730460502142512,,,,17,0,5,9.04811393997967
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 17:30:00,32,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,ordinary           ,51.5,0,0,0,32.0,19.5,4.0117429994994,,,,4.14811737368018,,,,17,30,5,8.15986037317958
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 18:00:00,17,1,0,0,0,4,1,0,11,1,0,0,0,2,0,0,ordinary           ,42.0,0,0,0,28.5,13.5,4.066024262895337,,,,4.15806855681133,,,,18,0,5,8.224092819706666
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 18:30:00,16,0,0,0,0,0,0,0,10,0,0,0,0,4,1,0,ordinary           ,35.0,0,0,0,16.0,19.0,4.221550371975196,,,,4.514660920278899,,,,18,30,5,8.736211292254097
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 19:00:00,13,0,0,0,0,2,1,0,12,0,0,0,0,0,0,0,ordinary           ,34.0,0,0,0,22.0,12.0,4.159211160004342,,,,4.0912678850932735,,,,19,0,5,8.250479045097617
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 19:30:00,14,0,0,0,0,0,0,0,12,0,0,0,0,2,1,0,ordinary           ,35.0,0,0,0,14.0,21.0,4.037236275881186,,,,4.2216213077011995,,,,19,30,5,8.258857583582387
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 20:00:00,9,0,0,0,0,3,1,0,7,0,0,0,0,0,0,0,ordinary           ,25.0,0,0,0,18.0,7.0,3.890959408937885,,,,4.059356950698847,,,,20,0,5,7.95031635963673
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 20:30:00,10,0,0,0,0,6,0,0,4,0,0,0,0,2,1,0,ordinary           ,23.0,0,0,0,10.0,13.0,3.831150337660366,,,,4.002708285197999,,,,20,30,5,7.833858622858365
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 21:00:00,12,0,0,0,0,5,1,0,6,1,0,0,0,2,0,0,ordinary           ,29.5,0,0,0,21.0,8.5,3.8706873727578075,,,,4.023933831992492,,,,21,0,5,7.8946212047503
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 21:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,3.784000166862622,,,,3.9836153214574077,,,,21,30,5,7.76761548832003
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 22:00:00,13,0,0,0,0,7,0,0,6,0,0,0,0,2,0,0,ordinary           ,19.0,0,0,0,13.0,6.0,3.7161957336926923,,,,3.861877089293269,,,,22,0,5,7.578072822985962
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 22:30:00,10,0,0,0,0,3,0,0,8,0,0,0,0,0,1,0,ordinary           ,27.0,0,0,0,10.0,17.0,3.6837021093360374,,,,3.8607297269021124,,,,22,30,5,7.54443183623815
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 23:00:00,7,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,ordinary           ,26.0,0,0,0,16.0,10.0,3.6097868870625,,,,3.7260644368382576,,,,23,0,5,7.335851323900757
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-04 23:30:00,7,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,ordinary           ,19.0,0,0,0,7.0,12.0,3.576603806939415,,,,3.7973389017689394,,,,23,30,5,7.373942708708354
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 00:00:00,8,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,ordinary           ,10.0,0,0,0,8.0,2.0,,,,,,,,,0,0,6,0.0
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 01:00:00,3,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,ordinary           ,3.0,0,0,0,3.0,0.0,4.189751198284762,,,,4.634917070654339,,,,1,0,6,8.824668268939101
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 02:00:00,3,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,ordinary           ,5.0,0,0,0,3.0,2.0,3.5659401463681015,,,,3.973200293199159,,,,2,0,6,7.5391404395672605
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 03:15:00,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,ordinary           ,1.0,0,0,0,0.0,1.0,3.6643364070593023,,,,3.999082531616344,,,,3,15,6,7.663418938675646
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 04:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ordinary           ,0.0,0,0,0,0.0,0.0,3.55087154695057,,,,3.7390754542721005,,,,4,30,6,7.28994700122267
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 05:00:00,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,ordinary           ,4.0,0,0,0,2.0,2.0,3.6841103027957467,,,,4.097480164256532,,,,5,0,6,7.781590467052279
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 05:30:00,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,ordinary           ,3.0,0,0,0,0.0,3.0,3.5606059848688205,,,,3.849344863586675,,,,5,30,6,7.409950848455495
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 06:00:00,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,ordinary           ,7.0,0,0,0,1.0,6.0,3.297793963782234,,,,3.6115222891344323,,,,6,0,6,6.909316252916666
21,Vaxholmsleden,Nina,296,Vaxholm                                           ,Rindö                                             ,2023-03-05 06:30:00,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,ordinary           ,6.0,0,0,0,2.0,4.0,3.8113746542315416,,,,4.026113467968377,,,,6,30,6,7.837488122199919
